"","beta","alpha","gamma","W","c","v","r","k","sigma","spec","transformation"
"916",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,13489.4872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  13489.4872992881"
"917",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,17985.9830657175,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  17985.9830657175"
"918",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,22482.4788321469,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  22482.4788321469"
"919",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,26978.9745985762,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  26978.9745985762"
"920",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,31475.4703650056,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  31475.4703650056"
"921",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,35971.966131435,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  35971.966131435"
"922",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,40468.4618978643,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  40468.4618978643"
"923",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,44964.9576642937,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  44964.9576642937"
"924",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,49461.4534307231,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  49461.4534307231"
"925",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,53957.9491971524,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  53957.9491971524"
"926",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,58454.4449635818,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  58454.4449635818"
"927",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,62950.9407300112,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  62950.9407300112"
"928",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,67447.4364964406,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  67447.4364964406"
"929",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,71943.9322628699,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  71943.9322628699"
"930",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,76440.4280292993,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  76440.4280292993"
"931",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,80936.9237957287,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  80936.9237957287"
"932",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,85433.419562158,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  85433.419562158"
"933",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,89929.9153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  89929.9153285874"
"934",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,94426.4110950168,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  94426.4110950168"
"935",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,98922.9068614462,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  98922.9068614462"
"936",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,103419.402627876,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  103419.402627876"
"937",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,107915.898394305,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  107915.898394305"
"938",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,112412.394160734,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  112412.394160734"
"939",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,116908.889927164,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  116908.889927164"
"940",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,121405.385693593,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  121405.385693593"
"941",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,125901.881460022,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  125901.881460022"
"942",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,130398.377226452,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  130398.377226452"
"943",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3000.1,134894.872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3000.1  and  134894.872992881"
"944",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,8992.99153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  8992.99153285874"
"945",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,13489.4872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  13489.4872992881"
"946",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,17985.9830657175,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  17985.9830657175"
"947",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,22482.4788321469,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  22482.4788321469"
"948",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,26978.9745985762,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  26978.9745985762"
"949",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,31475.4703650056,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  31475.4703650056"
"950",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,35971.966131435,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  35971.966131435"
"951",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,40468.4618978643,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  40468.4618978643"
"952",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,44964.9576642937,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  44964.9576642937"
"953",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,49461.4534307231,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  49461.4534307231"
"954",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,53957.9491971524,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  53957.9491971524"
"955",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,58454.4449635818,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  58454.4449635818"
"956",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,62950.9407300112,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  62950.9407300112"
"957",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,67447.4364964406,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  67447.4364964406"
"958",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,71943.9322628699,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  71943.9322628699"
"959",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,76440.4280292993,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  76440.4280292993"
"960",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,80936.9237957287,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  80936.9237957287"
"961",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,85433.419562158,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  85433.419562158"
"962",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,89929.9153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  89929.9153285874"
"963",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,94426.4110950168,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  94426.4110950168"
"964",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,98922.9068614462,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  98922.9068614462"
"965",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,103419.402627876,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  103419.402627876"
"966",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,107915.898394305,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  107915.898394305"
"967",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,112412.394160734,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  112412.394160734"
"968",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,116908.889927164,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  116908.889927164"
"969",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,121405.385693593,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  121405.385693593"
"970",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,125901.881460022,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  125901.881460022"
"971",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,130398.377226452,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  130398.377226452"
"972",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3100.1,134894.872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3100.1  and  134894.872992881"
"973",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,8992.99153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  8992.99153285874"
"974",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,13489.4872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  13489.4872992881"
"975",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,17985.9830657175,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  17985.9830657175"
"976",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,22482.4788321469,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  22482.4788321469"
"977",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,26978.9745985762,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  26978.9745985762"
"978",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,31475.4703650056,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  31475.4703650056"
"979",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,35971.966131435,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  35971.966131435"
"980",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,40468.4618978643,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  40468.4618978643"
"981",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,44964.9576642937,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  44964.9576642937"
"982",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,49461.4534307231,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  49461.4534307231"
"983",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,53957.9491971524,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  53957.9491971524"
"984",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,58454.4449635818,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  58454.4449635818"
"985",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,62950.9407300112,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  62950.9407300112"
"986",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,67447.4364964406,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  67447.4364964406"
"987",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,71943.9322628699,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  71943.9322628699"
"988",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,76440.4280292993,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  76440.4280292993"
"989",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,80936.9237957287,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  80936.9237957287"
"990",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,85433.419562158,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  85433.419562158"
"991",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,89929.9153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  89929.9153285874"
"992",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,94426.4110950168,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  94426.4110950168"
"993",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,98922.9068614462,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  98922.9068614462"
"994",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,103419.402627876,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  103419.402627876"
"995",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,107915.898394305,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  107915.898394305"
"996",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,112412.394160734,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  112412.394160734"
"997",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,116908.889927164,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  116908.889927164"
"998",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,121405.385693593,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  121405.385693593"
"999",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,125901.881460022,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  125901.881460022"
"1000",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,130398.377226452,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  130398.377226452"
"1001",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3200.1,134894.872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3200.1  and  134894.872992881"
"1002",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,8992.99153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  8992.99153285874"
"1003",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,13489.4872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  13489.4872992881"
"1004",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,17985.9830657175,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  17985.9830657175"
"1005",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,22482.4788321469,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  22482.4788321469"
"1006",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,26978.9745985762,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  26978.9745985762"
"1007",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,31475.4703650056,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  31475.4703650056"
"1008",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,35971.966131435,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  35971.966131435"
"1009",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,40468.4618978643,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  40468.4618978643"
"1010",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,44964.9576642937,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  44964.9576642937"
"1011",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,49461.4534307231,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  49461.4534307231"
"1012",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,53957.9491971524,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  53957.9491971524"
"1013",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,58454.4449635818,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  58454.4449635818"
"1014",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,62950.9407300112,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  62950.9407300112"
"1015",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,67447.4364964406,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  67447.4364964406"
"1016",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,71943.9322628699,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  71943.9322628699"
"1017",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,76440.4280292993,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  76440.4280292993"
"1018",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,80936.9237957287,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  80936.9237957287"
"1019",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,85433.419562158,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  85433.419562158"
"1020",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,89929.9153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  89929.9153285874"
"1021",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,94426.4110950168,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  94426.4110950168"
"1022",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,98922.9068614462,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  98922.9068614462"
"1023",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,103419.402627876,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  103419.402627876"
"1024",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,107915.898394305,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  107915.898394305"
"1025",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,112412.394160734,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  112412.394160734"
"1026",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,116908.889927164,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  116908.889927164"
"1027",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,121405.385693593,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  121405.385693593"
"1028",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,125901.881460022,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  125901.881460022"
"1029",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,130398.377226452,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  130398.377226452"
"1030",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3300.1,134894.872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3300.1  and  134894.872992881"
"1031",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,8992.99153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  8992.99153285874"
"1032",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,13489.4872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  13489.4872992881"
"1033",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,17985.9830657175,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  17985.9830657175"
"1034",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,22482.4788321469,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  22482.4788321469"
"1035",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,26978.9745985762,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  26978.9745985762"
"1036",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,31475.4703650056,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  31475.4703650056"
"1037",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,35971.966131435,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  35971.966131435"
"1038",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,40468.4618978643,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  40468.4618978643"
"1039",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,44964.9576642937,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  44964.9576642937"
"1040",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,49461.4534307231,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  49461.4534307231"
"1041",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,53957.9491971524,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  53957.9491971524"
"1042",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,58454.4449635818,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  58454.4449635818"
"1043",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,62950.9407300112,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  62950.9407300112"
"1044",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,67447.4364964406,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  67447.4364964406"
"1045",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,71943.9322628699,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  71943.9322628699"
"1046",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,76440.4280292993,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  76440.4280292993"
"1047",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,80936.9237957287,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  80936.9237957287"
"1048",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,85433.419562158,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  85433.419562158"
"1049",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,89929.9153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  89929.9153285874"
"1050",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,94426.4110950168,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  94426.4110950168"
"1051",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,98922.9068614462,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  98922.9068614462"
"1052",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,103419.402627876,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  103419.402627876"
"1053",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,107915.898394305,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  107915.898394305"
"1054",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,112412.394160734,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  112412.394160734"
"1055",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,116908.889927164,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  116908.889927164"
"1056",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,121405.385693593,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  121405.385693593"
"1057",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,125901.881460022,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  125901.881460022"
"1058",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,130398.377226452,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  130398.377226452"
"1059",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3400.1,134894.872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3400.1  and  134894.872992881"
"1060",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,8992.99153285874,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  8992.99153285874"
"1061",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,13489.4872992881,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  13489.4872992881"
"1062",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,17985.9830657175,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  17985.9830657175"
"1063",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,22482.4788321469,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  22482.4788321469"
"1064",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,26978.9745985762,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  26978.9745985762"
"1065",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,31475.4703650056,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  31475.4703650056"
"1066",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,35971.966131435,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  35971.966131435"
"1067",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,40468.4618978643,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  40468.4618978643"
"1068",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,44964.9576642937,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  44964.9576642937"
"1069",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,49461.4534307231,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  49461.4534307231"
"1070",1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,3500.1,53957.9491971524,0.201282685349239,20226,0.0000200307674145246,"c and v","3500.1  and  53957.9491971524"
