"","beta","alpha","gamma","W","W1","W2","c","v","r","k","interest_rate","sigma","spec","transformation","identifier"
"10610",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 348.55 and v= 0.34 and gamma 1864.88259253584",10610
"10611",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 359.15 and v= 0.32 and gamma 1748.32743050235",10611
"10612",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 369.16 and v= 0.3 and gamma 1554.0688271132",10612
"10613",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 378.62 and v= 0.29 and gamma 1412.78984283018",10613
"10614",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 387.59 and v= 0.27 and gamma 139866.194440188",10614
"10615",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 396.1 and v= 0.26 and gamma 13986.6194440188",10615
"10616",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 404.18 and v= 0.25 and gamma 6993.30972200941",10616
"10617",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 411.87 and v= 0.24 and gamma 4662.20648133961",10617
"10618",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 419.2 and v= 0.23 and gamma 3496.65486100471",10618
"10619",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 426.18 and v= 0.22 and gamma 2797.32388880376",10619
"10620",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 432.84 and v= 0.21 and gamma 2331.1032406698",10620
"10621",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20000,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 439.21 and v= 0.2 and gamma 1998.08849200269",10621
"10622",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 195.07 and v= 0.46 and gamma 1864.88259253584",10622
"10623",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 206.22 and v= 0.42 and gamma 1748.32743050235",10623
"10624",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 216.91 and v= 0.39 and gamma 1554.0688271132",10624
"10625",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 227.17 and v= 0.37 and gamma 1412.78984283018",10625
"10626",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 237.01 and v= 0.35 and gamma 139866.194440188",10626
"10627",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 246.47 and v= 0.33 and gamma 13986.6194440188",10627
"10628",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 255.57 and v= 0.31 and gamma 6993.30972200941",10628
"10629",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 264.32 and v= 0.29 and gamma 4662.20648133961",10629
"10630",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 272.75 and v= 0.28 and gamma 3496.65486100471",10630
"10631",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 280.87 and v= 0.27 and gamma 2797.32388880376",10631
"10632",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 288.7 and v= 0.25 and gamma 2331.1032406698",10632
"10633",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 296.26 and v= 0.24 and gamma 1998.08849200269",10633
"10634",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 303.56 and v= 0.23 and gamma 1864.88259253584",10634
"10635",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 310.61 and v= 0.22 and gamma 1748.32743050235",10635
"10636",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 317.42 and v= 0.22 and gamma 1554.0688271132",10636
"10637",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,20500,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.21 and gamma 1412.78984283018",10637
"10638",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8972.99 and v= 0.47 and gamma 139866.194440188",10638
"10639",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4846.22 and v= 0.43 and gamma 13986.6194440188",10639
"10640",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3470.62 and v= 0.4 and gamma 6993.30972200941",10640
"10641",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 2782.83 and v= 0.38 and gamma 4662.20648133961",10641
"10642",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 2370.15 and v= 0.35 and gamma 3496.65486100471",10642
"10643",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 2095.03 and v= 0.33 and gamma 2797.32388880376",10643
"10644",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1898.52 and v= 0.32 and gamma 2331.1032406698",10644
"10645",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1751.13 and v= 0.3 and gamma 1998.08849200269",10645
"10646",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1636.5 and v= 0.28 and gamma 1864.88259253584",10646
"10647",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1544.79 and v= 0.27 and gamma 1748.32743050235",10647
"10648",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1469.76 and v= 0.26 and gamma 1554.0688271132",10648
"10649",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1407.24 and v= 0.25 and gamma 1412.78984283018",10649
"10650",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1354.33 and v= 0.24 and gamma 139866.194440188",10650
"10651",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1308.98 and v= 0.23 and gamma 13986.6194440188",10651
"10652",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1269.68 and v= 0.22 and gamma 6993.30972200941",10652
"10653",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21000,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1235.29 and v= 0.21 and gamma 4662.20648133961",10653
"10654",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 527.82 and v= 0.48 and gamma 3496.65486100471",10654
"10655",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 538.47 and v= 0.44 and gamma 2797.32388880376",10655
"10656",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 547.99 and v= 0.41 and gamma 2331.1032406698",10656
"10657",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 556.57 and v= 0.39 and gamma 1998.08849200269",10657
"10658",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 564.32 and v= 0.36 and gamma 1864.88259253584",10658
"10659",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 571.37 and v= 0.34 and gamma 1748.32743050235",10659
"10660",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 577.81 and v= 0.32 and gamma 1554.0688271132",10660
"10661",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 583.71 and v= 0.31 and gamma 1412.78984283018",10661
"10662",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 589.14 and v= 0.29 and gamma 139866.194440188",10662
"10663",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 594.15 and v= 0.28 and gamma 13986.6194440188",10663
"10664",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 598.79 and v= 0.27 and gamma 6993.30972200941",10664
"10665",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 603.1 and v= 0.25 and gamma 4662.20648133961",10665
"10666",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 607.11 and v= 0.24 and gamma 3496.65486100471",10666
"10667",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 610.86 and v= 0.23 and gamma 2797.32388880376",10667
"10668",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 614.36 and v= 0.23 and gamma 2331.1032406698",10668
"10669",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,21500,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 617.64 and v= 0.22 and gamma 1998.08849200269",10669
"10670",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 271.91 and v= 0.49 and gamma 1864.88259253584",10670
"10671",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 285.07 and v= 0.45 and gamma 1748.32743050235",10671
"10672",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 297.48 and v= 0.42 and gamma 1554.0688271132",10672
"10673",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 309.2 and v= 0.39 and gamma 1412.78984283018",10673
"10674",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 320.29 and v= 0.37 and gamma 139866.194440188",10674
"10675",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 330.79 and v= 0.35 and gamma 13986.6194440188",10675
"10676",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 340.76 and v= 0.33 and gamma 6993.30972200941",10676
"10677",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 350.23 and v= 0.31 and gamma 4662.20648133961",10677
"10678",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 359.23 and v= 0.3 and gamma 3496.65486100471",10678
"10679",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 367.81 and v= 0.28 and gamma 2797.32388880376",10679
"10680",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 375.99 and v= 0.27 and gamma 2331.1032406698",10680
"10681",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 383.79 and v= 0.26 and gamma 1998.08849200269",10681
"10682",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 391.25 and v= 0.25 and gamma 1864.88259253584",10682
"10683",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 398.38 and v= 0.24 and gamma 1748.32743050235",10683
"10684",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 405.22 and v= 0.23 and gamma 1554.0688271132",10684
"10685",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22000,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 411.76 and v= 0.22 and gamma 1412.78984283018",10685
"10686",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 183.12 and v= 0.5 and gamma 139866.194440188",10686
"10687",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 193.85 and v= 0.46 and gamma 13986.6194440188",10687
"10688",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 204.15 and v= 0.43 and gamma 6993.30972200941",10688
"10689",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 214.06 and v= 0.4 and gamma 4662.20648133961",10689
"10690",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 223.6 and v= 0.38 and gamma 3496.65486100471",10690
"10691",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 232.78 and v= 0.36 and gamma 2797.32388880376",10691
"10692",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 241.63 and v= 0.34 and gamma 2331.1032406698",10692
"10693",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 250.16 and v= 0.32 and gamma 1998.08849200269",10693
"10694",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 258.39 and v= 0.31 and gamma 1864.88259253584",10694
"10695",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 266.34 and v= 0.29 and gamma 1748.32743050235",10695
"10696",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 274.02 and v= 0.28 and gamma 1554.0688271132",10696
"10697",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 281.45 and v= 0.27 and gamma 1412.78984283018",10697
"10698",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.26 and gamma 139866.194440188",10698
"10699",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 18325.7 and v= 0.25 and gamma 13986.6194440188",10699
"10700",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 9522.57 and v= 0.24 and gamma 6993.30972200941",10700
"10701",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,22500,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6588.19 and v= 0.23 and gamma 4662.20648133961",10701
"10702",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 2243.25 and v= 0.51 and gamma 3496.65486100471",10702
"10703",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1938.49 and v= 0.47 and gamma 2797.32388880376",10703
"10704",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1735.31 and v= 0.44 and gamma 2331.1032406698",10704
"10705",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1590.19 and v= 0.41 and gamma 1998.08849200269",10705
"10706",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1481.34 and v= 0.39 and gamma 1864.88259253584",10706
"10707",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1396.69 and v= 0.37 and gamma 1748.32743050235",10707
"10708",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1328.96 and v= 0.35 and gamma 1554.0688271132",10708
"10709",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1273.55 and v= 0.33 and gamma 1412.78984283018",10709
"10710",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1227.38 and v= 0.31 and gamma 139866.194440188",10710
"10711",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1188.3 and v= 0.3 and gamma 13986.6194440188",10711
"10712",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1154.81 and v= 0.28 and gamma 6993.30972200941",10712
"10713",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1125.79 and v= 0.27 and gamma 4662.20648133961",10713
"10714",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1100.39 and v= 0.26 and gamma 3496.65486100471",10714
"10715",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.98 and v= 0.25 and gamma 2797.32388880376",10715
"10716",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1058.06 and v= 0.24 and gamma 2331.1032406698",10716
"10717",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23000,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1040.24 and v= 0.23 and gamma 1998.08849200269",10717
"10718",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23500,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 448.65 and v= 0.52 and gamma 1864.88259253584",10718
"10719",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23500,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 461.54 and v= 0.48 and gamma 1748.32743050235",10719
"10720",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23500,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 473.27 and v= 0.45 and gamma 1554.0688271132",10720
"10721",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23500,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 483.97 and v= 0.42 and gamma 1412.78984283018",10721
"10722",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,12200,0.56945044999566,23500,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 493.78 and v= 0.4 and gamma 139866.194440188",10722
