"","x","names","values","AC","W_mid","W1","W2","quantile","lag_sign","Stable"
"467",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,4192.5,1.09188634424696,"50",2,"Stable"
"502",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,5031,0.873526969246961,"60",2,"Stable"
"530",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,5869.5,0.655167594246961,"70",2,"Stable"
"554",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,6708,0.436808219246961,"80",2,"Stable"
"578",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,7546.5,0.218448844246961,"90",2,"Stable"
"607",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,8385,0.0000894692469614711,"100",2,"Stable"
"628",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,1438.6,3.37189836666233,"10",2,"Stable"
"647",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,2877.2,2.99726294999566,"20",2,"Stable"
"663",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,4315.8,2.62262753332899,"30",2,"Stable"
"680",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,5754.4,2.24799211666233,"40",2,"Stable"
"698",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,7193,1.87335669999566,"50",2,"Stable"
"716",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,8631.6,1.49872128332899,"60",2,"Stable"
"734",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,10070.2,1.12408586666233,"70",2,"Stable"
"752",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,11508.8,0.74945044999566,"80",2,"Stable"
"779",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,12947.4,0.374815033328993,"90",2,"Stable"
"801",17187,"ss_bertrand",0.0658057825756941,14386.6897279833,3.74653378332899,14386,0.000179616662326509,"100",2,"Stable"
"113",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,505.1,1.18389644753472,"10",2,"Stable"
"149",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,1010.2,1.05235998920139,"20",2,"Stable"
"180",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,1515.3,0.920823530868055,"30",2,"Stable"
"209",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,2020.4,0.789287072534722,"40",2,"Stable"
"238",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,2525.5,0.657750614201389,"50",2,"Stable"
"267",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,3030.6,0.526214155868055,"60",2,"Stable"
"292",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,3535.7,0.394677697534722,"70",2,"Stable"
"319",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,4040.8,0.263141239201389,"80",2,"Stable"
"352",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,4545.9,0.131604780868055,"90",2,"Stable"
"382",17212.5,"ss_monop",0.00619974015023672,5051.26235853333,1.31543290586806,5051,0.0000683225347221613,"100",2,"Stable"
"400",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,838.5,1.96532384424696,"10",2,"Stable"
"416",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,1677,1.74696446924696,"20",2,"Stable"
"435",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,2515.5,1.52860509424696,"30",2,"Stable"
"453",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,3354,1.31024571924696,"40",2,"Stable"
"472",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,4192.5,1.09188634424696,"50",2,"Stable"
"507",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,5031,0.873526969246961,"60",2,"Stable"
"535",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,5869.5,0.655167594246961,"70",2,"Stable"
"559",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,6708,0.436808219246961,"80",2,"Stable"
"583",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,7546.5,0.218448844246961,"90",2,"Stable"
"612",17229.5,"ss_monop",0.0399284108347047,8385.34356190833,2.18368321924696,8385,0.0000894692469614711,"100",2,"Stable"
"630",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,1438.6,3.37189836666233,"10",2,"Stable"
"649",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,2877.2,2.99726294999566,"20",2,"Stable"
"667",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,4315.8,2.62262753332899,"30",2,"Stable"
"685",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,5754.4,2.24799211666233,"40",2,"Stable"
"703",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,7193,1.87335669999566,"50",2,"Stable"
"720",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,8631.6,1.49872128332899,"60",2,"Stable"
"739",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,10070.2,1.12408586666233,"70",2,"Stable"
"756",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,11508.8,0.74945044999566,"80",2,"Stable"
"784",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,12947.4,0.374815033328993,"90",2,"Stable"
"803",17259,"ss_monop",0.0348960699549821,14386.6897279833,3.74653378332899,14386,0.000179616662326509,"100",2,"Stable"
"119",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,505.1,1.18389644753472,"10",2,"Stable"
"155",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,1010.2,1.05235998920139,"20",2,"Stable"
"186",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,1515.3,0.920823530868055,"30",2,"Stable"
"215",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,2020.4,0.789287072534722,"40",2,"Stable"
"244",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,2525.5,0.657750614201389,"50",2,"Stable"
"273",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,3030.6,0.526214155868055,"60",2,"Stable"
"298",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,3535.7,0.394677697534722,"70",2,"Stable"
"324",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,4040.8,0.263141239201389,"80",2,"Stable"
