"","identifier","names","names_2","x","values","lag_sign","Stable","beta","alpha","gamma","W","W1","W2","c","v","r","k","interest_rate","sigma","spec","transformation","id_2"
"819",264,"ss_cournot_lq","ss_cournot_lq1",18260.5,0.0801579604020617,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0.02 and gamma 1864.88259253584",1
"820",265,"ss_bertrand_lq","ss_bertrand_lq1",17283,0.0650588986735556,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0.02 and gamma 1748.32743050235",1
"821",265,"ss_monop_lq","ss_monop_lq1",17289,0.012269763597601,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0.02 and gamma 1748.32743050235",1
"822",265,"ss_cournot_lq","ss_cournot_lq1",18270,0.0303544700007023,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0.02 and gamma 1748.32743050235",1
"823",266,"ss_monop_lq","ss_monop_lq1",17289,0.012269763597601,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0.02 and gamma 1554.0688271132",1
"824",266,"ss_bertrand_lq","ss_bertrand_lq1",17337,0.066097933302558,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0.02 and gamma 1554.0688271132",1
"825",266,"ss_cournot_lq","ss_cournot_lq1",18280,0.0640681859221672,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0.02 and gamma 1554.0688271132",1
"826",267,"ss_monop_lq","ss_monop_lq1",17289,0.012269763597601,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0.03 and gamma 1412.78984283018",1
"827",267,"ss_bertrand_lq","ss_bertrand_lq1",17390.5,0.0483666382204433,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0.03 and gamma 1412.78984283018",1
"828",267,"ss_cournot_lq","ss_cournot_lq1",18289.5,0.0179009806740851,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,1500,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0.03 and gamma 1412.78984283018",1
"829",268,"ss_bertrand_lq","ss_bertrand_lq1",17232.5,0.0367057667924655,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.02 and gamma 139866.194440188",1
"830",268,"ss_monop_lq","ss_monop_lq1",17290.5,0.0686840159831945,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.02 and gamma 139866.194440188",1
"831",268,"ss_cournot_lq","ss_cournot_lq1",18261.5,0.044331721791707,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.02 and gamma 139866.194440188",1
"832",269,"ss_bertrand_lq","ss_bertrand_lq1",17287,0.0591244100306199,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 35921.97 and v= 0.03 and gamma 13986.6194440188",1
"833",269,"ss_monop_lq","ss_monop_lq1",17290.5,0.0686840159831945,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 35921.97 and v= 0.03 and gamma 13986.6194440188",1
"834",269,"ss_cournot_lq","ss_cournot_lq1",18271.5,0.07637666930367,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 35921.97 and v= 0.03 and gamma 13986.6194440188",1
"835",270,"ss_monop_lq","ss_monop_lq1",17290.5,0.0686840159831945,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 12570.19 and v= 0.03 and gamma 6993.30972200941",1
"836",270,"ss_bertrand_lq","ss_bertrand_lq1",17341,0.0642609602337529,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 12570.19 and v= 0.03 and gamma 6993.30972200941",1
"837",270,"ss_cournot_lq","ss_cournot_lq1",18281,0.0286244191384526,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 12570.19 and v= 0.03 and gamma 6993.30972200941",1
"838",271,"ss_monop_lq","ss_monop_lq1",17290.5,0.0686840159831945,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6732.24 and v= 0.04 and gamma 2797.32388880376",1
"839",271,"ss_bertrand_lq","ss_bertrand_lq1",17394.5,0.0505911206445262,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6732.24 and v= 0.04 and gamma 2797.32388880376",1
"840",271,"ss_cournot_lq","ss_cournot_lq1",18291,0.0644978499828994,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,2000,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6732.24 and v= 0.04 and gamma 2797.32388880376",1
"841",272,"ss_bertrand_lq","ss_bertrand_lq1",17257,0.0554850744292139,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0.06 and gamma 1864.88259253584",1
"842",272,"ss_monop_lq","ss_monop_lq1",17297,0.0482647237391234,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0.06 and gamma 1864.88259253584",1
"843",272,"ss_cournot_lq","ss_cournot_lq1",18269,0.0746834392889468,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0.06 and gamma 1864.88259253584",1
"844",273,"ss_monop_lq","ss_monop_lq1",17297,0.0482647237391234,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0.07 and gamma 1748.32743050235",1
"845",273,"ss_bertrand_lq","ss_bertrand_lq1",17311,0.0298895206445309,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0.07 and gamma 1748.32743050235",1
"846",273,"ss_cournot_lq","ss_cournot_lq1",18278.5,0.0264649813285587,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0.07 and gamma 1748.32743050235",1
"847",274,"ss_monop_lq","ss_monop_lq1",17297,0.0482647237391234,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0.08 and gamma 1554.0688271132",1
"848",274,"ss_bertrand_lq","ss_bertrand_lq1",17365,0.0596149307984319,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0.08 and gamma 1554.0688271132",1
"849",274,"ss_cournot_lq","ss_cournot_lq1",18288.5,0.0618475502599267,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0.08 and gamma 1554.0688271132",1
"850",275,"ss_monop_lq","ss_monop_lq1",17297,0.0482647237391234,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0.09 and gamma 1412.78984283018",1
"851",275,"ss_bertrand_lq","ss_bertrand_lq1",17418.5,0.070317507544587,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0.09 and gamma 1412.78984283018",1
"852",275,"ss_cournot_lq","ss_cournot_lq1",18298,0.0172654705883133,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,5000,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0.09 and gamma 1412.78984283018",1
"853",276,"ss_bertrand_lq","ss_bertrand_lq1",16882,0.0437018725315284,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0 and gamma 148350.50182112",1
"854",276,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0 and gamma 148350.50182112",1
"855",276,"ss_cournot_lq","ss_cournot_lq1",18291.5,0.0229865057497136,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0 and gamma 148350.50182112",1
"856",277,"ss_bertrand_lq","ss_bertrand_lq1",17001.5,0.0118478349621682,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 35921.97 and v= 0 and gamma 14835.050182112",1
"857",277,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 35921.97 and v= 0 and gamma 14835.050182112",1
"858",277,"ss_cournot_lq","ss_cournot_lq1",18302.5,0.0736085703360914,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 35921.97 and v= 0 and gamma 14835.050182112",1
"859",278,"ss_bertrand_lq","ss_bertrand_lq1",17119.5,0.0190851347705348,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 12570.19 and v= 0 and gamma 7417.525091056",1
"860",278,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 12570.19 and v= 0 and gamma 7417.525091056",1
"861",278,"ss_cournot_lq","ss_cournot_lq1",18313,0.0445145625401437,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 12570.19 and v= 0 and gamma 7417.525091056",1
"862",279,"ss_bertrand_lq","ss_bertrand_lq1",17236,0.0562060093037644,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6732.24 and v= 0 and gamma 2967.0100364224",1
"863",279,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6732.24 and v= 0 and gamma 2967.0100364224",1
"864",279,"ss_cournot_lq","ss_cournot_lq1",18323.5,0.0175838858090742,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6732.24 and v= 0 and gamma 2967.0100364224",1
"865",280,"ss_bertrand_lq","ss_bertrand_lq1",16885,0.0280886349195271,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0 and gamma 1978.00669094827",1
"866",280,"ss_monop_lq","ss_monop_lq1",17286.5,0.0669637389963214,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0 and gamma 1978.00669094827",1
"867",280,"ss_cournot_lq","ss_cournot_lq1",18292,0.0227299126352705,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0 and gamma 1978.00669094827",1
"868",281,"ss_bertrand_lq","ss_bertrand_lq1",17004.5,0.00270428027238268,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0 and gamma 1854.381272764",1
"869",281,"ss_monop_lq","ss_monop_lq1",17286.5,0.0669637389963214,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0 and gamma 1854.381272764",1
"870",281,"ss_cournot_lq","ss_cournot_lq1",18303,0.0734599212375429,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0 and gamma 1854.381272764",1
"871",282,"ss_bertrand_lq","ss_bertrand_lq1",17122.5,0.0163449468373074,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0 and gamma 1648.33890912355",1
"872",282,"ss_monop_lq","ss_monop_lq1",17286.5,0.0669637389963214,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0 and gamma 1648.33890912355",1
"873",282,"ss_cournot_lq","ss_cournot_lq1",18313.5,0.0444689343657387,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0 and gamma 1648.33890912355",1
"874",283,"ss_bertrand_lq","ss_bertrand_lq1",17239,0.0598018236481721,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0 and gamma 1498.48991738505",1
"875",283,"ss_monop_lq","ss_monop_lq1",17286.5,0.0669637389963214,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0 and gamma 1498.48991738505",1
"876",283,"ss_cournot_lq","ss_cournot_lq1",18324,0.0176412818985909,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,200,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0 and gamma 1498.48991738505",1
"877",284,"ss_bertrand_lq","ss_bertrand_lq1",16889.5,0.00497268659648853,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.01 and gamma 148350.50182112",1
"878",284,"ss_monop_lq","ss_monop_lq1",17287,0.0432763283288295,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.01 and gamma 148350.50182112",1
"879",284,"ss_cournot_lq","ss_cournot_lq1",18293,0.0632994275683245,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.01 and gamma 148350.50182112",1
"880",285,"ss_bertrand_lq","ss_bertrand_lq1",17009.5,0.0613099320371475,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 35921.97 and v= 0.01 and gamma 14835.050182112",1
"881",285,"ss_monop_lq","ss_monop_lq1",17287,0.0432763283288295,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 35921.97 and v= 0.01 and gamma 14835.050182112",1
"882",285,"ss_cournot_lq","ss_cournot_lq1",18303.5,0.0322479783870904,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 35921.97 and v= 0.01 and gamma 14835.050182112",1
"883",286,"ss_bertrand_lq","ss_bertrand_lq1",17127,0.0125402049601462,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 12570.19 and v= 0.01 and gamma 7417.525091056",1
"884",286,"ss_monop_lq","ss_monop_lq1",17287,0.0432763283288295,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 12570.19 and v= 0.01 and gamma 7417.525091056",1
"885",286,"ss_cournot_lq","ss_cournot_lq1",18314,0.00335979684666654,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 12570.19 and v= 0.01 and gamma 7417.525091056",1
"886",287,"ss_bertrand_lq","ss_bertrand_lq1",17243.5,0.0655018507418959,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6732.24 and v= 0.01 and gamma 2967.0100364224",1
"887",287,"ss_monop_lq","ss_monop_lq1",17287,0.0432763283288295,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6732.24 and v= 0.01 and gamma 2967.0100364224",1
"888",287,"ss_cournot_lq","ss_cournot_lq1",18325,0.058839434186666,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,500,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6732.24 and v= 0.01 and gamma 2967.0100364224",1
"889",288,"ss_bertrand_lq","ss_bertrand_lq1",16894.5,0.0531712141264506,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0.01 and gamma 1978.00669094827",1
"890",288,"ss_monop_lq","ss_monop_lq1",17287.5,0.0195938195417398,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0.01 and gamma 1978.00669094827",1
"891",288,"ss_cournot_lq","ss_cournot_lq1",18293.5,0.0219895683580376,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 8083.69 and v= 0.01 and gamma 1978.00669094827",1
"892",289,"ss_bertrand_lq","ss_bertrand_lq1",17014,0.0483068096236821,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0.01 and gamma 1854.381272764",1
"893",289,"ss_monop_lq","ss_monop_lq1",17287.5,0.0195938195417398,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0.01 and gamma 1854.381272764",1
"894",289,"ss_cournot_lq","ss_cournot_lq1",18304.5,0.0730434099996273,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,71943.9322628699,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4789.6 and v= 0.01 and gamma 1854.381272764",1
"895",290,"ss_bertrand_lq","ss_bertrand_lq1",17131.5,0.00910214314740188,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0.01 and gamma 1648.33890912355",1
"896",290,"ss_monop_lq","ss_monop_lq1",17287.5,0.0195938195417398,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0.01 and gamma 1648.33890912355",1
"897",290,"ss_cournot_lq","ss_cournot_lq1",18315,0.0443614868513009,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3142.55 and v= 0.01 and gamma 1648.33890912355",1
"898",291,"ss_bertrand_lq","ss_bertrand_lq1",17248,0.0715694755623986,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0.01 and gamma 1498.48991738505",1
"899",291,"ss_monop_lq","ss_monop_lq1",17287.5,0.0195938195417398,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0.01 and gamma 1498.48991738505",1
"900",291,"ss_cournot_lq","ss_cournot_lq1",18325.5,0.0178429081252602,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,800,53957.9491971524,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.16 and v= 0.01 and gamma 1498.48991738505",1
"901",292,"ss_bertrand_lq","ss_bertrand_lq1",16897.5,0.0382341478641592,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,1000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.01 and gamma 148350.50182112",1
"902",292,"ss_monop_lq","ss_monop_lq1",17288,0.0277632274934376,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,1000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.01 and gamma 148350.50182112",1
