"","x","names","values","lag_sign","row_params_sensitivity"
"8576",17260,"ss_monop",0.0215341802790476,2,1081
"8577",18175.5,"ss_cournot_lq",0.0661684902584057,2,1081
"8578",18196.5,"ss_cournot",0.0296825823076006,2,1081
"8579",1776.5,"ss_bertrand_lq",-0.060195893707828,-2,1082
"8580",16868,"ss_bertrand_lq",0.0597597131519478,2,1082
"8581",17006,"ss_bertrand",0.00630110305723974,2,1082
"8582",17230.5,"ss_monop_lq",0.0360786834897908,2,1082
"8583",17260,"ss_monop",0.0215341802790476,2,1082
"8584",18179,"ss_cournot_lq",0.0624987567294397,2,1082
"8585",18196.5,"ss_cournot",0.0296825823076006,2,1082
"8586",1742.5,"ss_bertrand_lq",-0.034831760673228,-2,1083
"8587",16889.5,"ss_bertrand_lq",0.0130714534486742,2,1083
"8588",17006,"ss_bertrand",0.00630110305723974,2,1083
"8589",17236.5,"ss_monop_lq",0.00975813336970077,2,1083
"8590",17260,"ss_monop",0.0215341802790476,2,1083
"8591",18188.5,"ss_cournot_lq",0.00808491945088008,2,1083
"8592",18196.5,"ss_cournot",0.0296825823076006,2,1083
"8593",653.5,"ss_monop_lq",0.0125852517826957,2,1084
"8594",2336.5,"ss_monop_lq",-0.0261534500565972,-2,1084
"8595",17236.5,"ss_monop_lq",0.0185116049337921,2,1084
"8596",1745,"ss_bertrand_lq",-0.00392719387548368,-2,1084
"8597",16886.5,"ss_bertrand_lq",0.00869739895301791,2,1084
"8598",17006,"ss_bertrand",0.00630110305723974,2,1084
"8599",17260,"ss_monop",0.0215341802790476,2,1084
"8600",18192.5,"ss_cournot_lq",0.0743443594059841,2,1084
"8601",18196.5,"ss_cournot",0.0296825823076006,2,1084
"8602",700,"ss_cournot_lq",0.0220622062417419,2,1085
"8603",1324.5,"ss_cournot_lq",-0.0256996762200856,-2,1085
"8604",18202,"ss_cournot_lq",0.00539623078645945,2,1085
"8605",2694,"ss_monop_lq",-0.030861246229847,-2,1085
"8606",17243,"ss_monop_lq",0.0555707343777954,2,1085
"8607",16910,"ss_bertrand_lq",0.0281735762183644,2,1085
"8608",17006,"ss_bertrand",0.00630110305723974,2,1085
"8609",17260,"ss_monop",0.0215341802790476,2,1085
"8610",18196.5,"ss_cournot",0.0296825823076006,2,1085
"8611",1780,"ss_bertrand_lq",-0.0649978561031048,-2,1086
"8612",16849,"ss_bertrand_lq",0.0443668252253246,2,1086
"8613",16985.5,"ss_bertrand",0.0428119139218097,2,1086
"8614",17230.5,"ss_monop_lq",0.0242206386199086,2,1086
"8615",17260,"ss_monop",0.0215341802790476,2,1086
"8616",18171.5,"ss_cournot_lq",0.0191437765607247,2,1086
"8617",18193,"ss_cournot",0.0549059620720982,2,1086
"8618",1790,"ss_bertrand_lq",-0.00946613185794831,-2,1087
"8619",16845.5,"ss_bertrand_lq",0.0610083876572389,2,1087
"8620",16985.5,"ss_bertrand",0.0428119139218097,2,1087
"8621",17230.5,"ss_monop_lq",0.0360786834897908,2,1087
"8622",17260,"ss_monop",0.0215341802790476,2,1087
"8623",18175,"ss_cournot_lq",0.0173777285215237,2,1087
"8624",18193,"ss_cournot",0.0549059620720982,2,1087
"8625",1757.5,"ss_bertrand_lq",-0.0403999157928752,-2,1088
"8626",16867,"ss_bertrand_lq",0.0408649646240065,2,1088
"8627",16985.5,"ss_bertrand",0.0428119139218097,2,1088
"8628",17236.5,"ss_monop_lq",0.00975813336970077,2,1088
"8629",17260,"ss_monop",0.0215341802790476,2,1088
"8630",18185,"ss_cournot_lq",0.0445934918840862,2,1088
"8631",18193,"ss_cournot",0.0549059620720982,2,1088
"8632",653.5,"ss_monop_lq",0.0125852517826957,2,1089
"8633",2336.5,"ss_monop_lq",-0.0261534500565972,-2,1089
"8634",17236.5,"ss_monop_lq",0.0185116049337921,2,1089
"8635",1765,"ss_bertrand_lq",-0.0418800097924645,-2,1089
"8636",16863.5,"ss_bertrand_lq",0.0146125165579178,2,1089
"8637",16985.5,"ss_bertrand",0.0428119139218097,2,1089
"8638",17260,"ss_monop",0.0215341802790476,2,1089
"8639",18188.5,"ss_cournot_lq",0.0321482127029071,2,1089
"8640",18193,"ss_cournot",0.0549059620720982,2,1089
"8641",696.5,"ss_cournot_lq",0.0775179544694709,2,1090
"8642",1332,"ss_cournot_lq",-0.0186953286135747,-2,1090
"8643",18198.5,"ss_cournot_lq",0.0449673538323623,2,1090
"8644",2694,"ss_monop_lq",-0.030861246229847,-2,1090
"8645",17243,"ss_monop_lq",0.0555707343777954,2,1090
"8646",16887,"ss_bertrand_lq",0.0623052815890333,2,1090
"8647",16985.5,"ss_bertrand",0.0428119139218097,2,1090
"8648",17260,"ss_monop",0.0215341802790476,2,1090
"8649",18193,"ss_cournot",0.0549059620720982,2,1090
"8650",1438.5,"ss_bertrand_lq",-0.0050886551157987,-2,1091
"8651",17448.5,"ss_bertrand_lq",0.0386371820648606,2,1091
"8652",17231,"ss_monop_lq",0.0637956993198259,2,1091
"8653",17260.5,"ss_monop",0.0618952132750792,2,1091
"8654",17549.5,"ss_bertrand",0.043826844743819,2,1091
"8655",18275,"ss_cournot_lq",0.0277394693962947,2,1091
"8656",18295,"ss_cournot",0.0517684584538642,2,1091
"8657",1431,"ss_bertrand_lq",-0.0340335104796168,-2,1092
"8658",17452.5,"ss_bertrand_lq",0.0399265103758921,2,1092
"8659",17230.5,"ss_monop_lq",0.00437928748578997,2,1092
"8660",17260.5,"ss_monop",0.0618952132750792,2,1092
"8661",17549.5,"ss_bertrand",0.043826844743819,2,1092
"8662",18279,"ss_cournot_lq",0.0544237748680416,2,1092
"8663",18295,"ss_cournot",0.0517684584538642,2,1092
"8664",1379.5,"ss_bertrand_lq",-0.00973405457915533,-2,1093
"8665",17478.5,"ss_bertrand_lq",0.000000254312908509746,2,1093
"8666",17237,"ss_monop_lq",0.0491484343330058,2,1093
"8667",17260.5,"ss_monop",0.0618952132750792,2,1093
"8668",17549.5,"ss_bertrand",0.043826844743819,2,1093
"8669",18289,"ss_cournot_lq",0.0522371778524757,2,1093
"8670",18295,"ss_cournot",0.0517684584538642,2,1093
"8671",653.5,"ss_monop_lq",0.00176904083961915,2,1094
"8672",2336,"ss_monop_lq",-0.00756675408558749,-2,1094
"8673",17237,"ss_monop_lq",0.0577608035042658,2,1094
"8674",1300,"ss_bertrand_lq",-0.00747534326245614,-2,1094
"8675",17483.5,"ss_bertrand_lq",0.0162785025617609,2,1094
"8676",17260.5,"ss_monop",0.0618952132750792,2,1094
"8677",17549.5,"ss_bertrand",0.043826844743819,2,1094
"8678",18293,"ss_cournot_lq",0.0679074770047805,2,1094
"8679",18295,"ss_cournot",0.0517684584538642,2,1094
"8680",906,"ss_cournot_lq",0.00969880943469548,2,1095
"8681",1018,"ss_cournot_lq",-0.00442199748127337,-2,1095
"8682",18303,"ss_cournot_lq",0.0511812883678431,2,1095
"8683",2694,"ss_monop_lq",-0.0628350059123477,-2,1095
"8684",17243,"ss_monop_lq",0.0235963618138157,2,1095
"8685",17260.5,"ss_monop",0.0618952132750792,2,1095
"8686",17511.5,"ss_bertrand_lq",0.0103321720171152,2,1095
"8687",17549.5,"ss_bertrand",0.043826844743819,2,1095
"8688",18295,"ss_cournot",0.0517684584538642,2,1095
"8689",1450,"ss_bertrand_lq",-0.0200274392016127,-2,1096
"8690",17428,"ss_bertrand_lq",0.0563262559924738,2,1096
"8691",17231,"ss_monop_lq",0.0637956993198259,2,1096
"8692",17260.5,"ss_monop",0.0618952132750792,2,1096
"8693",17530,"ss_bertrand",0.0448702654396129,2,1096
"8694",18271.5,"ss_cournot_lq",0.0544423754319041,2,1096
"8695",18291.5,"ss_cournot",0.070453546557701,2,1096
"8696",1443,"ss_bertrand_lq",-0.0588678659901802,-2,1097
"8697",17431.5,"ss_bertrand_lq",0.0186142542312382,2,1097
"8698",17230.5,"ss_monop_lq",0.00437928748578997,2,1097
"8699",17260.5,"ss_monop",0.0618952132750792,2,1097
"8700",17530,"ss_bertrand",0.0448702654396129,2,1097
"8701",18275,"ss_cournot_lq",0.00150236942818083,2,1097
"8702",18291.5,"ss_cournot",0.070453546557701,2,1097
"8703",1392,"ss_bertrand_lq",-0.0600599867033793,-2,1098
"8704",17458,"ss_bertrand_lq",0.0736378561318247,2,1098
"8705",17237,"ss_monop_lq",0.0491484343330058,2,1098
"8706",17260.5,"ss_monop",0.0618952132750792,2,1098
"8707",17530,"ss_bertrand",0.0448702654396129,2,1098
"8708",18285,"ss_cournot_lq",0.000275391225159183,2,1098
"8709",18291.5,"ss_cournot",0.070453546557701,2,1098
"8710",653.5,"ss_monop_lq",0.00176904083961915,2,1099
"8711",2336,"ss_monop_lq",-0.00756675408558749,-2,1099
"8712",17237,"ss_monop_lq",0.0577608035042658,2,1099
"8713",1314,"ss_bertrand_lq",-0.0195137822923073,-2,1099
"8714",17462.5,"ss_bertrand_lq",0.0530196362043966,2,1099
"8715",17260.5,"ss_monop",0.0618952132750792,2,1099
"8716",17530,"ss_bertrand",0.0448702654396129,2,1099
"8717",18289,"ss_cournot_lq",0.0177770691635146,2,1099
"8718",18291.5,"ss_cournot",0.070453546557701,2,1099
"8719",883,"ss_cournot_lq",0.00819410139706633,2,1100
"8720",1044.5,"ss_cournot_lq",-0.00608154986227305,-2,1100
"8721",18299,"ss_cournot_lq",0.0020185483213595,2,1100
"8722",2694,"ss_monop_lq",-0.0628350059123477,-2,1100
"8723",17243,"ss_monop_lq",0.0235963618138157,2,1100
"8724",17260.5,"ss_monop",0.0618952132750792,2,1100
"8725",17490.5,"ss_bertrand_lq",0.0690429016632379,2,1100
"8726",17530,"ss_bertrand",0.0448702654396129,2,1100
"8727",18291.5,"ss_cournot",0.070453546557701,2,1100
"8728",1461.5,"ss_bertrand_lq",-0.0274750992982149,-2,1101
"8729",17407,"ss_bertrand_lq",0.00796875942802444,2,1101
"8730",17231,"ss_monop_lq",0.0637956993198259,2,1101
"8731",17260.5,"ss_monop",0.0618952132750792,2,1101
"8732",17510.5,"ss_bertrand",0.0523249896451148,2,1101
"8733",18268,"ss_cournot_lq",0.0813822036035958,2,1101
"8734",18287.5,"ss_cournot",0.00759595836626659,2,1101
"8735",1454.5,"ss_bertrand_lq",-0.001228787547916,-2,1102
"8736",17410.5,"ss_bertrand_lq",0.00550069203984549,2,1102
"8737",17230.5,"ss_monop_lq",0.00437928748578997,2,1102
"8738",17260.5,"ss_monop",0.0618952132750792,2,1102
"8739",17510.5,"ss_bertrand",0.0523249896451148,2,1102
"8740",18271.5,"ss_cournot_lq",0.0303177246677251,2,1102
"8741",18287.5,"ss_cournot",0.00759595836626659,2,1102
"8742",1404,"ss_bertrand_lq",-0.024710187119581,-2,1103
"8743",17436.5,"ss_bertrand_lq",0.00748772653469132,2,1103
"8744",17237,"ss_monop_lq",0.0491484343330058,2,1103
"8745",17260.5,"ss_monop",0.0618952132750792,2,1103
"8746",17510.5,"ss_bertrand",0.0523249896451148,2,1103
"8747",18281.5,"ss_cournot_lq",0.0301656545371429,2,1103
"8748",18287.5,"ss_cournot",0.00759595836626659,2,1103
"8749",653.5,"ss_monop_lq",0.00176904083961915,2,1104
"8750",2336,"ss_monop_lq",-0.00756675408558749,-2,1104
"8751",17237,"ss_monop_lq",0.0577608035042658,2,1104
"8752",1328,"ss_bertrand_lq",-0.00890573902145775,-2,1104
"8753",17441,"ss_bertrand_lq",0.0244852124948807,2,1104
"8754",17260.5,"ss_monop",0.0618952132750792,2,1104
"8755",17510.5,"ss_bertrand",0.0523249896451148,2,1104
"8756",18285.5,"ss_cournot_lq",0.0495256267680588,2,1104
"8757",18287.5,"ss_cournot",0.00759595836626659,2,1104
"8758",866,"ss_cournot_lq",0.0068336204971331,2,1105
"8759",1065,"ss_cournot_lq",-0.00368934478629512,-2,1105
"8760",18295.5,"ss_cournot_lq",0.0348512405629435,2,1105
"8761",2694,"ss_monop_lq",-0.0628350059123477,-2,1105
"8762",17243,"ss_monop_lq",0.0235963618138157,2,1105
"8763",17260.5,"ss_monop",0.0618952132750792,2,1105
"8764",17469,"ss_bertrand_lq",0.062376133726616,2,1105
"8765",17510.5,"ss_bertrand",0.0523249896451148,2,1105
"8766",18287.5,"ss_cournot",0.00759595836626659,2,1105
"8767",1473,"ss_bertrand_lq",-0.0274156715112213,-2,1106
"8768",17386.5,"ss_bertrand_lq",0.0411589854138583,2,1106
"8769",17231,"ss_monop_lq",0.0637956993198259,2,1106
"8770",17260.5,"ss_monop",0.0618952132750792,2,1106
"8771",17491,"ss_bertrand",0.0661858979698877,2,1106
"8772",18264,"ss_cournot_lq",0.027188157749265,2,1106
"8773",18284,"ss_cournot",0.0267794489540165,2,1106
"8774",1466.5,"ss_bertrand_lq",-0.00747973454491557,-2,1107
"8775",17389.5,"ss_bertrand_lq",0.000583045459336518,2,1107
"8776",17230.5,"ss_monop_lq",0.00437928748578997,2,1107
"8777",17260.5,"ss_monop",0.0618952132750792,2,1107
"8778",17491,"ss_bertrand",0.0661858979698877,2,1107
"8779",18268,"ss_cournot_lq",0.0593716282555192,2,1107
"8780",18284,"ss_cournot",0.0267794489540165,2,1107
"8781",1416.5,"ss_bertrand_lq",-0.0499444288688551,-2,1108
"8782",17415.5,"ss_bertrand_lq",0.0237462288491201,2,1108
"8783",17237,"ss_monop_lq",0.0491484343330058,2,1108
"8784",17260.5,"ss_monop",0.0618952132750792,2,1108
"8785",17491,"ss_bertrand",0.0661858979698877,2,1108
"8786",18278,"ss_cournot_lq",0.0602959191583636,2,1108
"8787",18284,"ss_cournot",0.0267794489540165,2,1108
"8788",653.5,"ss_monop_lq",0.00176904083961915,2,1109
"8789",2336,"ss_monop_lq",-0.00756675408558749,-2,1109
"8790",17237,"ss_monop_lq",0.0577608035042658,2,1109
"8791",1342.5,"ss_bertrand_lq",-0.0432842141024139,-2,1109
"8792",17419.5,"ss_bertrand_lq",0.00488599506974197,2,1109
"8793",17260.5,"ss_monop",0.0618952132750792,2,1109
"8794",17491,"ss_bertrand",0.0661858979698877,2,1109
"8795",18282,"ss_cournot_lq",0.0815158512339167,2,1109
"8796",18284,"ss_cournot",0.0267794489540165,2,1109
"8797",852,"ss_cournot_lq",0.0049215037822421,2,1110
"8798",1083,"ss_cournot_lq",-0.0175082984983703,-2,1110
"8799",18292,"ss_cournot_lq",0.0679270772391192,2,1110
"8800",2694,"ss_monop_lq",-0.0628350059123477,-2,1110
"8801",17243,"ss_monop_lq",0.0235963618138157,2,1110
"8802",17260.5,"ss_monop",0.0618952132750792,2,1110
"8803",17447.5,"ss_bertrand_lq",0.0648185116555737,2,1110
"8804",17491,"ss_bertrand",0.0661858979698877,2,1110
"8805",18284,"ss_cournot",0.0267794489540165,2,1110
"8806",1484.5,"ss_bertrand_lq",-0.0198335265411629,-2,1111
"8807",17365.5,"ss_bertrand_lq",0.00868798138736793,2,1111
"8808",17231,"ss_monop_lq",0.0637956993198259,2,1111
"8809",17260.5,"ss_monop",0.0618952132750792,2,1111
"8810",17471,"ss_bertrand",0.0112650553199956,2,1111
"8811",18260.5,"ss_cournot_lq",0.0546360790298763,2,1111
"8812",18280.5,"ss_cournot",0.0461951822077253,2,1111
"8813",1478.5,"ss_bertrand_lq",-0.00427021222554913,-2,1112
"8814",17368.5,"ss_bertrand_lq",0.00385852046116497,2,1112
"8815",17230.5,"ss_monop_lq",0.00437928748578997,2,1112
"8816",17260.5,"ss_monop",0.0618952132750792,2,1112
"8817",17471,"ss_bertrand",0.0112650553199956,2,1112
"8818",18264,"ss_cournot_lq",0.00730839546690731,2,1112
"8819",18280.5,"ss_cournot",0.0461951822077253,2,1112
"8820",1429,"ss_bertrand_lq",-0.0624433757531051,-2,1113
"8821",17394.5,"ss_bertrand_lq",0.0483451119797564,2,1113
"8822",17237,"ss_monop_lq",0.0491484343330058,2,1113
"8823",17260.5,"ss_monop",0.0618952132750792,2,1113
"8824",17471,"ss_bertrand",0.0112650553199956,2,1113
"8825",18274,"ss_cournot_lq",0.00919709167686733,2,1113
"8826",18280.5,"ss_cournot",0.0461951822077253,2,1113
"8827",653.5,"ss_monop_lq",0.00176904083961915,2,1114
"8828",2336,"ss_monop_lq",-0.00756675408558749,-2,1114
"8829",17237,"ss_monop_lq",0.0577608035042658,2,1114
"8830",1357,"ss_bertrand_lq",-0.0541094942736606,-2,1114
"8831",17398.5,"ss_bertrand_lq",0.0675989355199249,2,1114
"8832",17260.5,"ss_monop",0.0618952132750792,2,1114
"8833",17471,"ss_bertrand",0.0112650553199956,2,1114
"8834",18278,"ss_cournot_lq",0.0322539125689332,2,1114
"8835",18280.5,"ss_cournot",0.0461951822077253,2,1114
"8836",840,"ss_cournot_lq",0.00826828272528246,2,1115
"8837",1098.5,"ss_cournot_lq",-0.00905205000702836,-2,1115
"8838",18288,"ss_cournot_lq",0.01963767238027,2,1115
"8839",2694,"ss_monop_lq",-0.0628350059123477,-2,1115
"8840",17243,"ss_monop_lq",0.0235963618138157,2,1115
"8841",17260.5,"ss_monop",0.0618952132750792,2,1115
"8842",17425.5,"ss_bertrand_lq",0.00273008183120282,2,1115
"8843",17471,"ss_bertrand",0.0112650553199956,2,1115
"8844",18280.5,"ss_cournot",0.0461951822077253,2,1115
"8845",1496,"ss_bertrand_lq",-0.0047133691724639,-2,1116
"8846",17345,"ss_bertrand_lq",0.057366038117209,2,1116
"8847",17231,"ss_monop_lq",0.0637956993198259,2,1116
"8848",17260.5,"ss_monop",0.0618952132750792,2,1116
"8849",17451.5,"ss_bertrand",0.0380988832138769,2,1116
"8850",18256.5,"ss_cournot_lq",0.00102360115897682,2,1116
"8851",18277,"ss_cournot",0.0658431486079962,2,1116
"8852",1491,"ss_bertrand_lq",-0.063726926719994,-2,1117
"8853",17347.5,"ss_bertrand_lq",0.0153243072280702,2,1117
"8854",17230.5,"ss_monop_lq",0.00437928748578997,2,1117
"8855",17260.5,"ss_monop",0.0618952132750792,2,1117
"8856",17451.5,"ss_bertrand",0.0380988832138769,2,1117
"8857",18260.5,"ss_cournot_lq",0.0368737738727418,2,1117
"8858",18277,"ss_cournot",0.0658431486079962,2,1117
"8859",1441.5,"ss_bertrand_lq",-0.0622107436714714,-2,1118
"8860",17373,"ss_bertrand_lq",0.00803042221843953,2,1118
"8861",17237,"ss_monop_lq",0.0491484343330058,2,1118
"8862",17260.5,"ss_monop",0.0618952132750792,2,1118
"8863",17451.5,"ss_bertrand",0.0380988832138769,2,1118
"8864",18270.5,"ss_cournot_lq",0.039841847824448,2,1118
"8865",18277,"ss_cournot",0.0658431486079962,2,1118
"8866",653.5,"ss_monop_lq",0.00176904083961915,2,1119
"8867",2336,"ss_monop_lq",-0.00756675408558749,-2,1119
"8868",17237,"ss_monop_lq",0.0577608035042658,2,1119
"8869",1371.5,"ss_bertrand_lq",-0.0415517046944274,-2,1119
"8870",17377,"ss_bertrand_lq",0.0656566299792303,2,1119
"8871",17260.5,"ss_monop",0.0618952132750792,2,1119
"8872",17451.5,"ss_bertrand",0.0380988832138769,2,1119
"8873",18274.5,"ss_cournot_lq",0.0647620920324812,2,1119
"8874",18277,"ss_cournot",0.0658431486079962,2,1119
"8875",829.5,"ss_cournot_lq",0.0223298316622902,2,1120
"8876",1113,"ss_cournot_lq",-0.0129453755347981,-2,1120
"8877",18284.5,"ss_cournot_lq",0.0532345315637599,2,1120
"8878",2694,"ss_monop_lq",-0.0628350059123477,-2,1120
"8879",17243,"ss_monop_lq",0.0235963618138157,2,1120
"8880",17260.5,"ss_monop",0.0618952132750792,2,1120
"8881",17404,"ss_bertrand_lq",0.0236015582966616,2,1120
"8882",17451.5,"ss_bertrand",0.0380988832138769,2,1120
"8883",18277,"ss_cournot",0.0658431486079962,2,1120
"8884",1508,"ss_bertrand_lq",-0.0553867705266384,-2,1121
"8885",17324,"ss_bertrand_lq",0.0407678968097684,2,1121
"8886",17231,"ss_monop_lq",0.0637956993198259,2,1121
"8887",17260.5,"ss_monop",0.0618952132750792,2,1121
"8888",17432,"ss_bertrand",0.0713232810091995,2,1121
"8889",18253,"ss_cournot_lq",0.0289795901285856,2,1121
"8890",18273,"ss_cournot",0.00408888258289153,2,1121
"8891",1503,"ss_bertrand_lq",-0.041261717363227,-2,1122
"8892",17326.5,"ss_bertrand_lq",0.0349775800519296,2,1122
"8893",17230.5,"ss_monop_lq",0.00437928748578997,2,1122
"8894",17260.5,"ss_monop",0.0618952132750792,2,1122
"8895",17432,"ss_bertrand",0.0713232810091995,2,1122
"8896",18257,"ss_cournot_lq",0.0666776870414196,2,1122
"8897",18273,"ss_cournot",0.00408888258289153,2,1122
"8898",1454,"ss_bertrand_lq",-0.0492513580461491,-2,1123
"8899",17352,"ss_bertrand_lq",0.0495059731272818,2,1123
"8900",17237,"ss_monop_lq",0.0491484343330058,2,1123
"8901",17260.5,"ss_monop",0.0618952132750792,2,1123
"8902",17432,"ss_bertrand",0.0713232810091995,2,1123
"8903",18267,"ss_cournot_lq",0.070726595601343,2,1123
"8904",18273,"ss_cournot",0.00408888258289153,2,1123
"8905",653.5,"ss_monop_lq",0.00176904083961915,2,1124
"8906",2336,"ss_monop_lq",-0.00756675408558749,-2,1124
"8907",17237,"ss_monop_lq",0.0577608035042658,2,1124
"8908",1386,"ss_bertrand_lq",-0.00578352396735227,-2,1124
"8909",17355.5,"ss_bertrand_lq",0.0726456612084121,2,1124
"8910",17260.5,"ss_monop",0.0618952132750792,2,1124
"8911",17432,"ss_bertrand",0.0713232810091995,2,1124
"8912",18270.5,"ss_cournot_lq",0.0160923186157333,2,1124
"8913",18273,"ss_cournot",0.00408888258289153,2,1124
"8914",819.5,"ss_cournot_lq",0.00629860674484917,2,1125
"8915",1126.5,"ss_cournot_lq",-0.0171756199613355,-2,1125
"8916",18280.5,"ss_cournot_lq",0.00554058002381907,2,1125
"8917",2694,"ss_monop_lq",-0.0628350059123477,-2,1125
"8918",17243,"ss_monop_lq",0.0235963618138157,2,1125
"8919",17260.5,"ss_monop",0.0618952132750792,2,1125
"8920",17382.5,"ss_bertrand_lq",0.053581154989331,2,1125
"8921",17432,"ss_bertrand",0.0713232810091995,2,1125
"8922",18273,"ss_cournot",0.00408888258289153,2,1125
"8923",1519.5,"ss_bertrand_lq",-0.0248917085293101,-2,1126
"8924",17303,"ss_bertrand_lq",0.0322001279276947,2,1126
"8925",17231,"ss_monop_lq",0.0637956993198259,2,1126
"8926",17260.5,"ss_monop",0.0618952132750792,2,1126
"8927",17412,"ss_bertrand",0.0362828066356542,2,1126
"8928",18249.5,"ss_cournot_lq",0.0571724712731907,2,1126
"8929",18269.5,"ss_cournot",0.0242351694359968,2,1126
"8930",1515,"ss_bertrand_lq",-0.00930240382848524,-2,1127
"8931",17305.5,"ss_bertrand_lq",0.0628154972303037,2,1127
"8932",17230.5,"ss_monop_lq",0.00437928748578997,2,1127
"8933",17260.5,"ss_monop",0.0618952132750792,2,1127
"8934",17412,"ss_bertrand",0.0362828066356542,2,1127
"8935",18253,"ss_cournot_lq",0.0154725805105045,2,1127
"8936",18269.5,"ss_cournot",0.0242351694359968,2,1127
"8937",1466.5,"ss_bertrand_lq",-0.0235711402841616,-2,1128
"8938",17330.5,"ss_bertrand_lq",0.0264730309958736,2,1128
"8939",17237,"ss_monop_lq",0.0491484343330058,2,1128
"8940",17260.5,"ss_monop",0.0618952132750792,2,1128
"8941",17412,"ss_bertrand",0.0362828066356542,2,1128
"8942",18263,"ss_cournot_lq",0.0204906941336276,2,1128
"8943",18269.5,"ss_cournot",0.0242351694359968,2,1128
"8944",653.5,"ss_monop_lq",0.00176904083961915,2,1129
"8945",2336,"ss_monop_lq",-0.00756675408558749,-2,1129
"8946",17237,"ss_monop_lq",0.0577608035042658,2,1129
"8947",1401,"ss_bertrand_lq",-0.0120545186521781,-2,1129
"8948",17333.5,"ss_bertrand_lq",0.0158152730092525,2,1129
"8949",17260.5,"ss_monop",0.0618952132750792,2,1129
"8950",17412,"ss_bertrand",0.0362828066356542,2,1129
"8951",18267,"ss_cournot_lq",0.0491184455700591,2,1129
"8952",18269.5,"ss_cournot",0.0242351694359968,2,1129
"8953",810.5,"ss_cournot_lq",0.00194015190407981,2,1130
"8954",1139,"ss_cournot_lq",-0.0112692706944415,-2,1130
"8955",18277,"ss_cournot_lq",0.0396584599403127,2,1130
"8956",2694,"ss_monop_lq",-0.0628350059123477,-2,1130
"8957",17243,"ss_monop_lq",0.0235963618138157,2,1130
"8958",17260.5,"ss_monop",0.0618952132750792,2,1130
"8959",17360.5,"ss_bertrand_lq",0.0196692784008405,2,1130
"8960",17412,"ss_bertrand",0.0362828066356542,2,1130
"8961",18269.5,"ss_cournot",0.0242351694359968,2,1130
"8962",1531.5,"ss_bertrand_lq",-0.0596443959569797,-2,1131
"8963",17282,"ss_bertrand_lq",0.031659207408552,2,1131
"8964",17231,"ss_monop_lq",0.0637956993198259,2,1131
"8965",17260.5,"ss_monop",0.0618952132750792,2,1131
"8966",17392,"ss_bertrand",0.00797868219029851,2,1131
"8967",18245.5,"ss_cournot_lq",0.00441268343888623,2,1131
"8968",18266,"ss_cournot",0.0446136598511089,2,1131
"8969",1527.5,"ss_bertrand_lq",-0.0390692972309807,-2,1132
"8970",17284,"ss_bertrand_lq",0.0264161789551167,2,1132
"8971",17230.5,"ss_monop_lq",0.00437928748578997,2,1132
"8972",17260.5,"ss_monop",0.0618952132750792,2,1132
"8973",17392,"ss_bertrand",0.00797868219029851,2,1132
"8974",18249.5,"ss_cournot_lq",0.0457879399014587,2,1132
"8975",18266,"ss_cournot",0.0446136598511089,2,1132
"8976",1479.5,"ss_bertrand_lq",-0.0558188749739656,-2,1133
"8977",17309,"ss_bertrand_lq",0.0121811707379607,2,1133
"8978",17237,"ss_monop_lq",0.0491484343330058,2,1133
"8979",17260.5,"ss_monop",0.0618952132750792,2,1133
"8980",17392,"ss_bertrand",0.00797868219029851,2,1133
"8981",18259.5,"ss_cournot_lq",0.0518899130453292,2,1133
"8982",18266,"ss_cournot",0.0446136598511089,2,1133
"8983",653.5,"ss_monop_lq",0.00176904083961915,2,1134
"8984",2336,"ss_monop_lq",-0.00756675408558749,-2,1134
"8985",17237,"ss_monop_lq",0.0577608035042658,2,1134
"8986",1416.5,"ss_bertrand_lq",-0.0587520462427733,-2,1134
"8987",17312,"ss_bertrand_lq",0.0408725823191389,2,1134
"8988",17260.5,"ss_monop",0.0618952132750792,2,1134
"8989",17392,"ss_bertrand",0.00797868219029851,2,1134
"8990",18263,"ss_cournot_lq",0.00104082908478631,2,1134
"8991",18266,"ss_cournot",0.0446136598511089,2,1134
"8992",802.5,"ss_cournot_lq",0.0237716994312507,2,1135
"8993",1151,"ss_cournot_lq",-0.0119023399193736,-2,1135
"8994",18273.5,"ss_cournot_lq",0.074019482249355,2,1135
"8995",2694,"ss_monop_lq",-0.0628350059123477,-2,1135
"8996",17243,"ss_monop_lq",0.0235963618138157,2,1135
"8997",17260.5,"ss_monop",0.0618952132750792,2,1135
"8998",17339,"ss_bertrand_lq",0.0680758829495858,2,1135
"8999",17392,"ss_bertrand",0.00797868219029851,2,1135
"9000",18266,"ss_cournot",0.0446136598511089,2,1135
"9001",1543,"ss_bertrand_lq",-0.0137163842389896,-2,1136
"9002",17261,"ss_bertrand_lq",0.0391415919064571,2,1136
"9003",17231,"ss_monop_lq",0.0637956993198259,2,1136
"9004",17260.5,"ss_monop",0.0618952132750792,2,1136
"9005",17372.5,"ss_bertrand",0.060694565878805,2,1136
"9006",18242,"ss_cournot_lq",0.0331135946529457,2,1136
"9007",18262.5,"ss_cournot",0.0652243442705753,2,1136
"9008",1540,"ss_bertrand_lq",-0.0587145762248156,-2,1137
"9009",17263,"ss_bertrand_lq",0.0708149736005339,2,1137
"9010",17230.5,"ss_monop_lq",0.00437928748578997,2,1137
